"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Year","Month","Avg_Price_Land","No_sold","no_sold_pr","new_count_prop","percent_new"
"1941","Kensington","4/130 Kensington Rd",2,"t",750000,"Property Sold","Rendina","7/05/2016",4.2,3031,2,1,1,325,112,2002,"Melbourne",-37.7976,144.9213,"Northern Metropolitan",5263,7,5,2307.69230769231,1,65,723,37
"1942","Kensington","10 Altona St",2,"h",905000,"Property Sold","Edward","8/10/2016",4.2,3031,2,2,1,138,126,1999,"Melbourne",-37.799,144.9276,"Northern Metropolitan",5263,8,10,6557.97101449275,1,96,6507,19
"1943","Kensington","70 Hardiman St",2,"h",960000,"Property Sold","Nelson","8/10/2016",4.2,3031,2,1,1,174,72,1900,"Melbourne",-37.7959,144.9343,"Northern Metropolitan",5263,8,10,5517.24137931035,1,96,6507,817
"1944","Kensington","94 McConnell St",2,"h",1031000,"Sold Prior","Woodards","8/10/2016",4.2,3031,2,1,1,163,99,1900,"Melbourne",-37.7929,144.9287,"Northern Metropolitan",5263,8,10,6325.15337423313,1,96,1079,138
"1945","Kensington","13 Youlden St",3,"h",870000,"Property Sold","Greg","8/10/2016",4.2,3031,3,1,1,211,95,1992,"Melbourne",-37.7891,144.926,"Northern Metropolitan",5263,8,10,4123.22274881517,1,96,6507,138
"1946","Kensington","41 Barnett St",3,"h",1165000,"Property Sold","Nelson","10/09/2016",4.2,3031,3,1,0,239,135,1910,"Melbourne",-37.7923,144.9324,"Northern Metropolitan",5263,10,9,4874.4769874477,1,65,6507,817
"1947","Kensington","11 Nottingham St",5,"h",1710000,"Passed In","Nelson","10/09/2016",4.2,3031,5,2,2,566,270,1890,"Melbourne",-37.7893,144.933,"Northern Metropolitan",5263,10,9,3021.20141342756,1,65,1069,817
"1948","Kensington","39 Henry St",3,"h",1455000,"Property Sold","Jellis","10/12/2016",4.2,3031,3,1,0,275,120,1900,"Melbourne",-37.7954,144.9274,"Northern Metropolitan",5263,10,12,5290.90909090909,1,92,6507,701
"1949","Kensington","114/71 Henry St",1,"u",365000,"Vendor Bid","Edward","10/12/2016",4.2,3031,1,1,1,0,47,2012,"Melbourne",-37.7961,144.9261,"Northern Metropolitan",5263,10,12,Inf,1,92,364,19
"1950","Kensington","118/80 Ormond St",2,"u",442000,"Property Sold","Nelson","10/12/2016",4.2,3031,2,2,1,3448,71,2010,"Melbourne",-37.7976,144.9285,"Northern Metropolitan",5263,10,12,128.190255220418,1,92,1792,817
"1951","Kensington","51 Rankins Rd",2,"h",765000,"Property Sold","Nardella","10/12/2016",4.2,3031,2,1,2,158,76,1965,"Melbourne",-37.7902,144.9319,"Northern Metropolitan",5263,10,12,4841.77215189873,1,92,6507,1
"1952","Kensington","407/72 Altona St",2,"u",515000,"Sold Prior","Pagan","11/02/2017",4.2,3031,2,1,1,3957,81,2010,"Melbourne",-37.7974,144.9261,"Northern Metropolitan",5263,11,2,130.149102855699,1,25,481,8
"1953","Kensington","119/71 Henry St",1,"u",370000,"Vendor Bid","Edward","12/06/2016",4.2,3031,1,1,1,0,50,2012,"Melbourne",-37.7961,144.9261,"Northern Metropolitan",5263,12,6,Inf,1,13,364,19
"1954","Kensington","109 Rankins Rd",2,"h",1234500,"Sold Prior","Nelson","13/08/2016",4.2,3031,2,2,2,169,127,2008,"Melbourne",-37.7922,144.9316,"Northern Metropolitan",5263,13,8,7304.73372781065,1,47,1079,817
"1955","Kensington","11/33 Rankins Rd",2,"u",666000,"Property Sold","Nelson","13/08/2016",4.2,3031,2,1,2,1111,92,1998,"Melbourne",-37.7896,144.9321,"Northern Metropolitan",5263,13,8,599.459945994599,1,47,1792,817
"1956","Kensington","32 Epsom Rd",2,"h",825000,"Property Sold","Rendina","14/05/2016",4.2,3031,2,1,1,211,88,1915,"Melbourne",-37.7925,144.9264,"Northern Metropolitan",5263,14,5,3909.95260663507,1,59,6507,37
"1957","Kensington","14 Altona St",2,"t",812000,"Sold Prior","Rendina","16/04/2016",4.2,3031,2,1,0,132,79,1887,"Melbourne",-37.7989,144.9275,"Northern Metropolitan",5263,16,4,6151.51515151515,1,62,143,37
"1958","Kensington","11 Nottingham St",5,"h",1900000,"Vendor Bid","Nelson","16/04/2016",4.2,3031,5,2,2,566,270,1890,"Melbourne",-37.7893,144.933,"Northern Metropolitan",5263,16,4,3356.89045936396,1,62,728,817
"1959","Kensington","13/26 Barnett St",1,"u",445000,"Property Sold","Jellis","18/03/2017",4.2,3031,1,1,0,0,67,1997,"Moonee Valley",-37.7913,144.9323,"Northern Metropolitan",5263,18,3,Inf,1,97,1792,701
"1960","Kensington","38 Rourke La",2,"h",732000,"Sold Prior","Nelson","18/06/2016",4.2,3031,3,2,1,94,130,2002,"Melbourne",-37.7934,144.9166,"Northern Metropolitan",5263,18,6,7787.23404255319,1,77,1079,817
"1961","Kensington","33 Barnett St",3,"h",1260000,"Property Sold","Nelson","19/11/2016",4.2,3031,3,2,2,250,147,1900,"Melbourne",-37.792,144.9324,"Northern Metropolitan",5263,19,11,5040,1,79,6507,817
"1962","Kensington","51 Gatehouse Dr",3,"h",1e+06,"Sold Prior","Nelson","19/11/2016",4.2,3031,3,2,2,211,132,1997,"Melbourne",-37.7926,144.9197,"Northern Metropolitan",5263,19,11,4739.336492891,1,79,1079,817
"1963","Kensington","26 Hopetoun St",2,"h",1155000,"Sold Prior","Edward","19/11/2016",4.2,3031,2,1,1,197,101,1890,"Moonee Valley",-37.7918,144.9264,"Northern Metropolitan",5263,19,11,5862.94416243655,1,79,1079,19
"1964","Kensington","148b Kensington Rd",3,"t",790000,"Sold Prior","Edward","22/08/2016",4.2,3031,3,2,2,1181,136,2003,"Melbourne",-37.7982,144.9202,"Northern Metropolitan",5263,22,8,668.924640135478,1,72,143,19
"1965","Kensington","66 Parsons St",2,"t",7e+05,"Vendor Bid","Nelson","22/08/2016",4.2,3031,2,2,1,324,97,2009,"Melbourne",-37.7903,144.9345,"Northern Metropolitan",5263,22,8,2160.49382716049,1,72,107,817
"1966","Kensington","49 Robertson St",3,"h",1230000,"Property Sold","Nelson","22/08/2016",4.2,3031,3,1,1,312,109,1915,"Melbourne",-37.793,144.934,"Northern Metropolitan",5263,22,8,3942.30769230769,1,72,6507,817
"1967","Kensington","208/465 MacAulay Rd",2,"u",460000,"Sold Prior","Rendina","23/04/2016",4.2,3031,2,1,1,0,84,2010,"Melbourne",-37.7948,144.9314,"Northern Metropolitan",5263,23,4,Inf,1,39,481,37
"1968","Kensington","1/16 Mawbey St",2,"u",395000,"Passed In","Nelson","23/04/2016",4.2,3031,2,1,1,0,80,2002,"Melbourne",-37.7899,144.9231,"Northern Metropolitan",5263,23,4,Inf,1,39,361,817
"1969","Kensington","123 Rankins Rd",2,"h",850000,"Sold Prior","Nelson","24/09/2016",4.2,3031,2,1,1,169,90,1900,"Melbourne",-37.7925,144.9315,"Northern Metropolitan",5263,24,9,5029.58579881657,1,96,1079,817
"1970","Kensington","5 Rogan La",2,"h",868000,"Property Sold","Nelson","25/02/2017",4.2,3031,2,1,1,97,103,2000,"Melbourne",-37.7921,144.9234,"Northern Metropolitan",5263,25,2,8948.45360824742,1,82,6507,817
"1971","Kensington","1/5 Wight St",2,"t",773000,"Property Sold","Rendina","26/07/2016",4.2,3031,2,1,1,0,90,1970,"Melbourne",-37.7937,144.9295,"Northern Metropolitan",5263,26,7,Inf,1,37,723,37
"1972","Kensington","111/18 Bent St",2,"u",631090,"Property Sold","Alexkarbon","27/06/2016",4.2,3031,2,2,1,2136,94,2012,"Melbourne",-37.7956,144.935,"Northern Metropolitan",5263,27,6,295.454119850187,1,67,1792,23
"1973","Kensington","10/2 Howlett St",2,"u",410000,"Passed In","Rendina","27/06/2016",4.2,3031,2,1,1,0,86,2000,"Melbourne",-37.7897,144.9228,"Northern Metropolitan",5263,27,6,Inf,1,67,361,37
"1974","Kensington","301/84 Altona St",2,"u",425000,"Property Sold","Rendina","27/11/2016",4.2,3031,2,1,1,0,59,2006,"Melbourne",-37.7966,144.9254,"Northern Metropolitan",5263,27,11,Inf,1,103,1792,37
"1975","Kew","2/27 Pakington St",2,"u",610000,"Sold Prior","Nelson","4/03/2017",5.6,3101,2,1,1,745,72,1968,"Boroondara",-37.8024,145.0346,"Southern Metropolitan",10331,4,3,818.791946308725,1,140,481,817
"1976","Kew","4/76 Studley Park Rd",3,"u",882000,"Property Sold","Marshall","4/06/2016",5.6,3101,3,2,2,0,141,1950,"Boroondara",-37.8064,145.0182,"Southern Metropolitan",10331,4,6,Inf,1,109,1792,347
"1977","Kew","94 Argyle Rd",4,"h",3550000,"Vendor Bid","Jellis","7/11/2016",5.6,3101,4,3,4,992,374,1935,"Boroondara",-37.8046,145.0603,"Southern Metropolitan",10331,7,11,3578.62903225806,1,71,728,701
"1978","Kew","73 Cobden St",2,"h",1326000,"Property Sold","Nelson","7/11/2016",5.6,3101,2,1,2,405,80,1890,"Boroondara",-37.8012,145.0361,"Southern Metropolitan",10331,7,11,3274.07407407407,1,71,6507,817
"1979","Kew","7 Clevedon Ct",4,"h",1950000,"Vendor Bid","Kay","8/10/2016",5.6,3101,3,2,2,400,251,2000,"Boroondara",-37.8147,145.0438,"Southern Metropolitan",10331,8,10,4875,1,85,728,63
"1980","Kew","4 Franks Gr",4,"h",2550000,"Property Sold","Jellis","10/09/2016",5.6,3101,4,2,2,603,220,1930,"Boroondara",-37.8095,145.0391,"Southern Metropolitan",10331,10,9,4228.85572139303,1,104,6507,701
"1981","Kew","8 Merrion Pl",3,"h",1878000,"Sold Prior","Jellis","10/09/2016",5.6,3101,3,2,1,392,426,2015,"Boroondara",-37.8081,145.0263,"Southern Metropolitan",10331,10,9,4790.81632653061,1,104,1079,701
"1982","Kew","75 Derby St",4,"h",1910000,"Passed In","Bekdon","10/12/2016",5.6,3101,4,3,2,277,199,2016,"Boroondara",-37.8007,145.0374,"Southern Metropolitan",10331,10,12,6895.30685920578,1,119,1069,4
"1983","Kew","17 Gladstone St",3,"h",1410000,"Property Sold","Jellis","10/12/2016",5.6,3101,3,1,2,304,127,1885,"Boroondara",-37.8023,145.0404,"Southern Metropolitan",10331,10,12,4638.15789473684,1,119,6507,701
"1984","Kew","31 Miller Gr",3,"h",2310000,"Property Sold","Walsh","10/12/2016",5.6,3101,3,1,2,782,175,1920,"Boroondara",-37.8107,145.0219,"Southern Metropolitan",10331,10,12,2953.9641943734,1,119,6507,1
"1985","Kew","88 Edgevale Rd",4,"h",2315000,"Property Sold","Marshall","11/03/2017",5.6,3101,4,2,0,364,183,1900,"Boroondara",-37.8125,145.043,"Southern Metropolitan",10331,11,3,6359.89010989011,1,9,6507,347
"1986","Kew","1/204 Brougham St",3,"t",8e+05,"Property Sold","LITTLE","12/11/2016",5.6,3101,3,2,2,848,97,1970,"Boroondara",-37.796,145.0324,"Southern Metropolitan",10331,12,11,943.396226415094,1,123,723,18
"1987","Kew","23 Grange Rd",5,"h",4850000,"Property Sold","Caine","12/11/2016",5.6,3101,5,4,4,957,400,1930,"Boroondara",-37.8112,145.057,"Southern Metropolitan",10331,12,11,5067.92058516196,1,123,6507,9
"1988","Kew","15 Barry St",6,"h",6500000,"Property Sold","Jellis","13/08/2016",5.6,3101,6,6,3,1334,365,1890,"Boroondara",-37.8029,145.0267,"Southern Metropolitan",10331,13,8,4872.56371814093,1,57,6507,701
"1989","Kew","4/35 Studley Park Rd",2,"u",580000,"Passed In","Nelson","13/08/2016",5.6,3101,2,1,1,0,90,1970,"Boroondara",-37.8071,145.0243,"Southern Metropolitan",10331,13,8,Inf,1,57,361,817
"1990","Kew","3 Oshaughnessy St",3,"h",1905000,"Property Sold","Abercromby's","14/05/2016",5.6,3101,4,2,2,591,190,1910,"Boroondara",-37.812,145.0268,"Southern Metropolitan",10331,14,5,3223.35025380711,1,69,6507,11
"1991","Kew","2/120 Princess St",2,"u",478000,"Property Sold","Fletchers","14/05/2016",5.6,3101,1,1,1,0,51,1970,"Boroondara",-37.7997,145.0304,"Southern Metropolitan",10331,14,5,Inf,1,69,1792,143
"1992","Kew","3/75 Alfred St",2,"u",672000,"Property Sold","RT","15/10/2016",5.6,3101,2,1,1,0,77,1966,"Boroondara",-37.8108,145.0545,"Southern Metropolitan",10331,15,10,Inf,1,124,1792,79
"1993","Kew","33 Argyle Rd",4,"h",2286000,"Property Sold","Jellis","15/10/2016",5.6,3101,4,3,2,712,237,1975,"Boroondara",-37.8034,145.0527,"Southern Metropolitan",10331,15,10,3210.67415730337,1,124,6507,701
"1994","Kew","71 Peel St",3,"h",1575000,"Passed In","Marshall","15/10/2016",5.6,3101,3,2,2,397,80,1940,"Boroondara",-37.8013,145.0335,"Southern Metropolitan",10331,15,10,3967.25440806045,1,124,1069,347
"1995","Kew","11/48 Princess St",2,"u",590000,"Sold Prior","Jellis","15/10/2016",5.6,3101,2,1,1,0,80,1975,"Boroondara",-37.805,145.0294,"Southern Metropolitan",10331,15,10,Inf,1,124,481,701
"1996","Kew","56 Cecil St",4,"h",2350000,"Vendor Bid","Jellis","17/09/2016",5.6,3101,4,2,2,861,358,1983,"Boroondara",-37.8047,145.0534,"Southern Metropolitan",10331,17,9,2729.38443670151,1,110,728,701
"1997","Kew","302 Cotham Rd",4,"h",1312000,"Passed In","RT","17/09/2016",5.6,3101,4,2,1,687,180,1955,"Boroondara",-37.8096,145.0529,"Southern Metropolitan",10331,17,9,1909.75254730713,1,110,1069,79
"1998","Kew","4/34 Dean St",2,"u",890000,"Property Sold","Jellis","17/09/2016",5.6,3101,2,2,1,89,87,1965,"Boroondara",-37.8148,145.0571,"Southern Metropolitan",10331,17,9,10000,1,110,1792,701
"1999","Kew","74 Gladstone St",2,"h",1331000,"Property Sold","Nelson","17/09/2016",5.6,3101,2,1,1,424,89,1940,"Boroondara",-37.7995,145.0418,"Southern Metropolitan",10331,17,9,3139.15094339623,1,110,6507,817
"2000","Kew","21 Grandview Tce",4,"h",1800000,"Vendor Bid","Kay","17/09/2016",5.6,3101,5,2,2,586,187,1940,"Boroondara",-37.7933,145.0343,"Southern Metropolitan",10331,17,9,3071.67235494881,1,110,728,63
"2001","Kew","2A Churchill St",3,"h",1476000,"Property Sold","Jellis","18/03/2017",5.6,3101,3,2,2,288,203,1997,"Boroondara",-37.7997,145.046,"Southern Metropolitan",10331,18,3,5125,1,118,6507,701
"2002","Kew","30 College Pde",4,"h",2590000,"Property Sold","Marshall","18/03/2017",5.6,3101,4,2,2,660,215,1928,"Boroondara",-37.8124,145.0361,"Southern Metropolitan",10331,18,3,3924.24242424242,1,118,6507,347
"2003","Kew","176 Cotham Rd",4,"h",2625000,"Passed In","Marshall","18/03/2017",5.6,3101,4,2,2,717,225,1890,"Boroondara",-37.8083,145.0418,"Southern Metropolitan",10331,18,3,3661.08786610879,1,118,1069,347
"2004","Kew","45 Stevenson St",4,"h",2265000,"Property Sold","Jellis","18/03/2017",5.6,3101,4,1,1,650,242,1930,"Boroondara",-37.8098,145.022,"Southern Metropolitan",10331,18,3,3484.61538461538,1,118,6507,701
"2005","Kew","24 Fitzwilliam St",5,"h",1975000,"Property Sold","Kay","18/06/2016",5.6,3101,3,2,1,531,1022,1890,"Boroondara",-37.813,145.0411,"Southern Metropolitan",10331,18,6,3719.39736346516,1,108,6507,63
"2006","Kew","176 Peel St",5,"h",2550000,"Passed In","Marshall","18/06/2016",5.6,3101,5,4,2,597,342,2016,"Boroondara",-37.7937,145.0353,"Southern Metropolitan",10331,18,6,4271.3567839196,1,108,1069,347
"2007","Kew","2/37 Wills St",3,"t",1330000,"Passed In","Jellis","19/11/2016",5.6,3101,3,2,2,205,184,1995,"Boroondara",-37.7993,145.0267,"Southern Metropolitan",10331,19,11,6487.80487804878,1,102,134,701
"2008","Kew","7a Peel St",3,"h",1450000,"Vendor Bid","Jellis","22/05/2016",5.6,3101,3,2,2,247,204,1998,"Boroondara",-37.8053,145.0327,"Southern Metropolitan",10331,22,5,5870.44534412955,1,82,728,701
"2009","Kew","61 Molesworth St",3,"h",3650000,"Vendor Bid","Jellis","22/08/2016",5.6,3101,3,2,3,1353,282,1960,"Boroondara",-37.8006,145.0218,"Southern Metropolitan",10331,22,8,2697.70879526977,1,67,728,701
"2010","Kew","5/13 Hope Ct",2,"u",551000,"Property Sold","Jellis","23/04/2016",5.6,3101,2,1,2,0,86,1992,"Boroondara",-37.7925,145.0263,"Southern Metropolitan",10331,23,4,Inf,1,26,1792,701
"2011","Kew","51 Princess St",4,"h",2460000,"Property Sold","Marshall","24/09/2016",5.6,3101,4,4,2,737,293,1910,"Boroondara",-37.8042,145.0291,"Southern Metropolitan",10331,24,9,3337.85617367707,1,74,6507,347
"2012","Kew","80 Brougham St",4,"h",2850000,"Property Sold","Marshall","25/02/2017",5.6,3101,4,2,4,690,248,1890,"Boroondara",-37.8037,145.0308,"Southern Metropolitan",10331,25,2,4130.4347826087,1,151,6507,347
"2013","Kew","68 Mary St",5,"h",2425000,"Vendor Bid","Jellis","25/02/2017",5.6,3101,5,2,2,534,237,1890,"Boroondara",-37.8044,145.0386,"Southern Metropolitan",10331,25,2,4541.19850187266,1,151,728,701
"2014","Kew","2/27 Pakington St",2,"u",610000,"Sold Prior","Nelson","25/02/2017",5.6,3101,2,1,1,745,72,1968,"Boroondara",-37.8024,145.0346,"Southern Metropolitan",10331,25,2,818.791946308725,1,151,481,817
"2015","Kew","2/78 Studley Park Rd",3,"u",955000,"Property Sold","Marshall","25/02/2017",5.6,3101,3,2,2,140,121,1980,"Boroondara",-37.8063,145.0179,"Southern Metropolitan",10331,25,2,6821.42857142857,1,151,1792,347
"2016","Kew","3/99 Earl St",2,"t",707500,"Property Sold","Jellis","26/07/2016",5.6,3101,2,1,1,124,86,1992,"Boroondara",-37.7938,145.0321,"Southern Metropolitan",10331,26,7,5705.64516129032,1,51,723,701
"2017","Kew","5/93 Princess St",3,"t",732000,"Property Sold","Nelson","26/07/2016",5.6,3101,3,1,1,904,110,1980,"Boroondara",-37.801,145.0297,"Southern Metropolitan",10331,26,7,809.734513274336,1,51,723,817
"2018","Kew","75 Earl St",2,"h",2875000,"Property Sold","Jellis","27/06/2016",5.6,3101,2,1,1,1065,90,1910,"Boroondara",-37.7944,145.0339,"Southern Metropolitan",10331,27,6,2699.53051643192,1,75,6507,701
"2019","Kew","60 Childers St",3,"h",1500000,"Passed In","Marshall","27/11/2016",5.6,3101,3,1,2,857,130,1941,"Boroondara",-37.7981,145.0423,"Southern Metropolitan",10331,27,11,1750.29171528588,1,153,1069,347
"2020","Kew","18 Collins St",4,"h",1750000,"Property Sold","hockingstuart","27/11/2016",5.6,3101,4,3,2,641,230,2010,"Boroondara",-37.7982,145.0281,"Southern Metropolitan",10331,27,11,2730.10920436817,1,153,6507,582
"2021","Kew","4/206 Cotham Rd",3,"u",1100000,"Property Sold","Jellis","27/11/2016",5.6,3101,3,1,1,0,115,1935,"Boroondara",-37.8087,145.0452,"Southern Metropolitan",10331,27,11,Inf,1,153,1792,701
"2022","Kew","33 Disraeli St",3,"h",1440000,"Property Sold","Kay","27/11/2016",5.6,3101,3,1,1,298,130,1900,"Boroondara",-37.8021,145.0391,"Southern Metropolitan",10331,27,11,4832.21476510067,1,153,6507,63
"2023","Kew","27 Fernhurst Gr",4,"h",2560000,"Passed In","Jellis","27/11/2016",5.6,3101,4,3,4,670,346,1990,"Boroondara",-37.8042,145.0279,"Southern Metropolitan",10331,27,11,3820.89552238806,1,153,1069,701
"2024","Kew","7 Heather Gr",5,"h",2600000,"Vendor Bid","hockingstuart","27/11/2016",5.6,3101,5,2,2,674,281,1959,"Boroondara",-37.8064,145.0608,"Southern Metropolitan",10331,27,11,3857.56676557864,1,153,728,582
"2025","Kew","69 Malin St",5,"h",3280000,"Passed In","Marshall","27/11/2016",5.6,3101,4,5,2,480,147,1979,"Boroondara",-37.8117,145.0449,"Southern Metropolitan",10331,27,11,6833.33333333333,1,153,1069,347
"2026","Kew","6/108 Walpole St",3,"u",620000,"Vendor Bid","hockingstuart","28/05/2016",5.6,3101,3,1,1,0,112,1970,"Boroondara",-37.7978,145.0333,"Southern Metropolitan",10331,28,5,Inf,1,111,364,582
"2027","Kew","31 Argyle Rd",4,"h",2600000,"Vendor Bid","Kay","28/08/2016",5.6,3101,4,3,2,700,700,1992,"Boroondara",-37.8033,145.0526,"Southern Metropolitan",10331,28,8,3714.28571428571,1,105,728,63
"2028","Kew","17 Hartington St",5,"h",2800000,"Passed In","Marshall","28/08/2016",5.6,3101,5,2,3,920,241,1900,"Boroondara",-37.8017,145.0419,"Southern Metropolitan",10331,28,8,3043.47826086957,1,105,1069,347
"2029","Kew","82 Parkhill Rd",3,"h",1420000,"Property Sold","Marshall","28/08/2016",5.6,3101,3,2,2,275,153,1999,"Boroondara",-37.8052,145.0489,"Southern Metropolitan",10331,28,8,5163.63636363636,1,105,6507,347
"2030","Kew","26 Queen St",3,"h",1800000,"Passed In","Jellis","28/08/2016",5.6,3101,4,2,1,336,139,1910,"Boroondara",-37.8074,145.0318,"Southern Metropolitan",10331,28,8,5357.14285714286,1,105,1069,701
"2031","Kew","28/60 Harp Rd",1,"u",395000,"Vendor Bid","Jellis","30/07/2016",5.6,3101,1,1,1,0,55,2005,"Boroondara",-37.7999,145.0544,"Southern Metropolitan",10331,30,7,Inf,1,63,364,701
"2032","Kew","49 Princess St",4,"h",2250000,"Property Sold","Marshall","30/07/2016",5.6,3101,4,3,2,741,307,1890,"Boroondara",-37.8043,145.0291,"Southern Metropolitan",10331,30,7,3036.43724696356,1,63,6507,347
"2033","Kew East","106 Kilby Rd",5,"h",1950000,"Vendor Bid","hockingstuart","4/06/2016",7.5,3102,5,2,3,711,253,1940,"Boroondara",-37.7923,145.0528,"Southern Metropolitan",2671,4,6,2742.61603375527,1,109,728,582
"2034","Kew East","2/37 Strathalbyn St",2,"u",605000,"Property Sold","Nelson","7/05/2016",7.5,3102,2,1,1,0,83,1960,"Boroondara",-37.7969,145.0511,"Southern Metropolitan",2671,7,5,Inf,1,115,1792,817
"2035","Kew East","52 Frater St",3,"h",1920000,"Property Sold","Jellis","10/12/2016",7.5,3102,3,1,2,672,152,1940,"Boroondara",-37.789,145.0616,"Southern Metropolitan",2671,10,12,2857.14285714286,1,119,6507,701
"2036","Kew East","96 Kilby Rd",3,"h",1615000,"Property Sold","Nelson","13/08/2016",7.5,3102,3,1,1,702,127,1933,"Boroondara",-37.7922,145.0518,"Southern Metropolitan",2671,13,8,2300.5698005698,1,57,6507,817
"2037","Kew East","62 Munro St",4,"h",2081000,"Property Sold","Nelson","16/04/2016",7.5,3102,3,4,3,948,311,1960,"Boroondara",-37.7881,145.0631,"Southern Metropolitan",2671,16,4,2195.14767932489,1,72,6507,817
"2038","Kew East","36 Belford Rd",4,"h",1315000,"Sold Prior","Nelson","17/09/2016",7.5,3102,4,2,2,458,200,1930,"Boroondara",-37.7981,145.0472,"Southern Metropolitan",2671,17,9,2871.17903930131,1,110,1079,817
"2039","Kew East","2 Violet Gr",3,"h",1750000,"Property Sold","Jellis","17/09/2016",7.5,3102,3,2,4,611,160,1930,"Boroondara",-37.7997,145.058,"Southern Metropolitan",2671,17,9,2864.15711947627,1,110,6507,701
"2040","Kew East","17 Minogue St",5,"h",2100000,"Vendor Bid","Nelson","18/06/2016",7.5,3102,5,3,2,695,360,1950,"Boroondara",-37.7904,145.0548,"Southern Metropolitan",2671,18,6,3021.58273381295,1,108,728,817
"2041","Kew East","89 Kilby Rd",6,"h",1300000,"Vendor Bid","Noel","22/05/2016",7.5,3102,6,3,2,730,310,1968,"Boroondara",-37.7917,145.0509,"Southern Metropolitan",2671,22,5,1780.82191780822,1,82,728,97
"2042","Kew East","36 Belford Rd",4,"h",1315000,"Sold Prior","Nelson","24/09/2016",7.5,3102,4,2,2,458,200,1930,"Boroondara",-37.7981,145.0472,"Southern Metropolitan",2671,24,9,2871.17903930131,1,74,1079,817
"2043","Kew East","3/14 Arden Ct",3,"t",1620000,"Property Sold","Fletchers","25/02/2017",7.5,3102,3,2,2,248,167,2012,"Boroondara",-37.7923,145.0595,"Southern Metropolitan",2671,25,2,6532.25806451613,1,151,723,143
"2044","Maidstone","3 Crefden St",3,"t",615000,"Property Sold","Jas","3/09/2016",9.2,3012,3,2,2,165,161,2007,"Maribyrnong",-37.7773,144.8725,"Western Metropolitan",3873,3,9,3727.27272727273,1,43,723,140
"2045","Maidstone","27 Dunedin St",3,"h",715000,"Property Sold","Burnham","3/09/2016",9.2,3012,3,1,1,576,128,1970,"Maribyrnong",-37.7808,144.8678,"Western Metropolitan",3873,3,9,1241.31944444444,1,43,6507,21
